Empresa,Safra,Cultura,Fazenda,Valor,Grupo1,Grupo2,Grupo3,Grupo4,id
2, 2020/2021,SOJA,NOSSA SENHORA DO ROSARIO DE FATIMA,"2375,80915272913",9 RESULTADO LIQUIDO RS/HA ,RESULTADO LIQUIDO RS/HA ,RESULTADO LIQUIDO RS/HA ,RESULTADO LIQUIDO RS/HA ,55893
2, 2020/2021,SOJA,SANTA CARMEM,"3317,6007119412",9 RESULTADO LIQUIDO RS/HA ,RESULTADO LIQUIDO RS/HA ,RESULTADO LIQUIDO RS/HA ,RESULTADO LIQUIDO RS/HA ,55894
2, 2020/2021,SOJA,VENTURINI,"2774,83887240037",9 RESULTADO LIQUIDO RS/HA ,RESULTADO LIQUIDO RS/HA ,RESULTADO LIQUIDO RS/HA ,RESULTADO LIQUIDO RS/HA ,55895
2, 2021/2022,SOJA,DONA IRILDE I,"962,686906909375",9 RESULTADO LIQUIDO RS/HA ,RESULTADO LIQUIDO RS/HA ,RESULTADO LIQUIDO RS/HA ,RESULTADO LIQUIDO RS/HA ,55909
2, 2021/2022,SOJA,DONA IRILDE II,"3749,08802092935",9 RESULTADO LIQUIDO RS/HA ,RESULTADO LIQUIDO RS/HA ,RESULTADO LIQUIDO RS/HA ,RESULTADO LIQUIDO RS/HA ,55910
2, 2021/2022,SOJA,DONA IRILDE III,"3666,30198503521",9 RESULTADO LIQUIDO RS/HA ,RESULTADO LIQUIDO RS/HA ,RESULTADO LIQUIDO RS/HA ,RESULTADO LIQUIDO RS/HA ,55911
2, 2021/2022,SOJA,NOSSA SENHORA DO ROSARIO DE FATIMA,"2640,61791880146",9 RESULTADO LIQUIDO RS/HA ,RESULTADO LIQUIDO RS/HA ,RESULTADO LIQUIDO RS/HA ,RESULTADO LIQUIDO RS/HA ,55912
2, 2021/2022,SOJA,SANTA CARMEM,"2612,2501500773",9 RESULTADO LIQUIDO RS/HA ,RESULTADO LIQUIDO RS/HA ,RESULTADO LIQUIDO RS/HA ,RESULTADO LIQUIDO RS/HA ,55913
2, 2021/2022,SOJA,VENTURINI,"2521,71508823529",9 RESULTADO LIQUIDO RS/HA ,RESULTADO LIQUIDO RS/HA ,RESULTADO LIQUIDO RS/HA ,RESULTADO LIQUIDO RS/HA ,55914
2, 2022/2023,SOJA,DONA IRILDE I,"3034,2964105159",9 RESULTADO LIQUIDO RS/HA ,RESULTADO LIQUIDO RS/HA ,RESULTADO LIQUIDO RS/HA ,RESULTADO LIQUIDO RS/HA ,55927
2, 2022/2023,SOJA,DONA IRILDE II,"4589,20703442135",9 RESULTADO LIQUIDO RS/HA ,RESULTADO LIQUIDO RS/HA ,RESULTADO LIQUIDO RS/HA ,RESULTADO LIQUIDO RS/HA ,55928
2, 2022/2023,SOJA,DONA IRILDE III,"6040,98884336571",9 RESULTADO LIQUIDO RS/HA ,RESULTADO LIQUIDO RS/HA ,RESULTADO LIQUIDO RS/HA ,RESULTADO LIQUIDO RS/HA ,55929
2, 2022/2023,SOJA,NOSSA SENHORA DO ROSARIO DE FATIMA,"3258,24837713596",9 RESULTADO LIQUIDO RS/HA ,RESULTADO LIQUIDO RS/HA ,RESULTADO LIQUIDO RS/HA ,RESULTADO LIQUIDO RS/HA ,55930
2, 2022/2023,SOJA,VENTURINI,"1309,5605422586",9 RESULTADO LIQUIDO RS/HA ,RESULTADO LIQUIDO RS/HA ,RESULTADO LIQUIDO RS/HA ,RESULTADO LIQUIDO RS/HA ,55932
2, 2020/2021,SOJA,DONA IRILDE I,"25,9757484689799",9.1 MARGEM LIQ per ,MARGEM LIQ per ,MARGEM LIQ per ,MARGEM LIQ per ,55985
2, 2020/2021,SOJA,DONA IRILDE II,"49,598998458827",9.1 MARGEM LIQ per ,MARGEM LIQ per ,MARGEM LIQ per ,MARGEM LIQ per ,55986
2, 2020/2021,SOJA,DONA IRILDE III,"51,301334373236",9.1 MARGEM LIQ per ,MARGEM LIQ per ,MARGEM LIQ per ,MARGEM LIQ per ,55987
2, 2020/2021,SOJA,NOSSA SENHORA DO ROSARIO DE FATIMA,"37,4729474268713",9.1 MARGEM LIQ per ,MARGEM LIQ per ,MARGEM LIQ per ,MARGEM LIQ per ,55988
2, 2020/2021,SOJA,SANTA CARMEM,"50,6378647092885",9.1 MARGEM LIQ per ,MARGEM LIQ per ,MARGEM LIQ per ,MARGEM LIQ per ,55989
2, 2020/2021,SOJA,VENTURINI,"42,9642961492072",9.1 MARGEM LIQ per ,MARGEM LIQ per ,MARGEM LIQ per ,MARGEM LIQ per ,55990
2, 2021/2022,SOJA,DONA IRILDE I,"16,4226832626032",9.1 MARGEM LIQ per ,MARGEM LIQ per ,MARGEM LIQ per ,MARGEM LIQ per ,56004
2, 2021/2022,SOJA,DONA IRILDE II,"46,1686012514119",9.1 MARGEM LIQ per ,MARGEM LIQ per ,MARGEM LIQ per ,MARGEM LIQ per ,56005
2, 2021/2022,SOJA,DONA IRILDE III,"49,016496702178",9.1 MARGEM LIQ per ,MARGEM LIQ per ,MARGEM LIQ per ,MARGEM LIQ per ,56006
2, 2021/2022,SOJA,NOSSA SENHORA DO ROSARIO DE FATIMA,"35,3870449653493",9.1 MARGEM LIQ per ,MARGEM LIQ per ,MARGEM LIQ per ,MARGEM LIQ per ,56007
2, 2021/2022,SOJA,SANTA CARMEM,"42,240872632873",9.1 MARGEM LIQ per ,MARGEM LIQ per ,MARGEM LIQ per ,MARGEM LIQ per ,56008
2, 2021/2022,SOJA,VENTURINI,"35,8873055189555",9.1 MARGEM LIQ per ,MARGEM LIQ per ,MARGEM LIQ per ,MARGEM LIQ per ,56009
2, 2022/2023,SOJA,DONA IRILDE I,"30,4341492406882",9.1 MARGEM LIQ per ,MARGEM LIQ per ,MARGEM LIQ per ,MARGEM LIQ per ,56022
2, 2022/2023,SOJA,DONA IRILDE II,"37,1582089660874",9.1 MARGEM LIQ per ,MARGEM LIQ per ,MARGEM LIQ per ,MARGEM LIQ per ,56023
2, 2022/2023,SOJA,DONA IRILDE III,"54,6980964336526",9.1 MARGEM LIQ per ,MARGEM LIQ per ,MARGEM LIQ per ,MARGEM LIQ per ,56024
2, 2022/2023,SOJA,NOSSA SENHORA DO ROSARIO DE FATIMA,"31,9910201311877",9.1 MARGEM LIQ per ,MARGEM LIQ per ,MARGEM LIQ per ,MARGEM LIQ per ,56025
2, 2022/2023,SOJA,SANTA CARMEM,"26,0097730307857",9.1 MARGEM LIQ per ,MARGEM LIQ per ,MARGEM LIQ per ,MARGEM LIQ per ,56026
2, 2022/2023,SOJA,VENTURINI,"14,1009642902135",9.1 MARGEM LIQ per ,MARGEM LIQ per ,MARGEM LIQ per ,MARGEM LIQ per ,56027
2, 2023/2024,SOJA,SANTA CARMEM,"9,1912355809252",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,ADJUVANTES,108320
2, 2023/2024,SOJA,SANTA CARMEM,"1,12663812581758",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,CONTROLE BIOLOGICO,108321
2, 2023/2024,SOJA,SANTA CARMEM,"455,08979664645",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,FUNGICIDAS,108322
2, 2023/2024,SOJA,SANTA CARMEM,"219,483386847425",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,HERBICIDAS,108323
2, 2023/2024,SOJA,SANTA CARMEM,"27,7684742537757",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,INOCULANTES,108324
2, 2023/2024,SOJA,SANTA CARMEM,"261,114377452729",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,INSETICIDAS / ACARICIDAS,108325
2, 2023/2024,SOJA,SANTA CARMEM,"156,393150196218",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,FERTILIZANTES,FERTILIZANTES FOLIARES,108326
2, 2023/2024,SOJA,SANTA CARMEM,"2741,63286954454",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,FERTILIZANTES,FERTILIZANTES GRANULADOS,108327
2, 2023/2024,SOJA,SANTA CARMEM,"750,897193483173",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,SEMENTES E MUDAS,SEMENTES DE SOJA,108328
2, 2023/2024,SOJA,VENTURINI,"103,537342386033",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,CORRETIVOS,CORRETIVOS,108329
2, 2023/2024,SOJA,VENTURINI,"26,7990494665373",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,ADJUVANTES,108330
2, 2023/2024,SOJA,VENTURINI,"14,6508438409311",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,CONTROLE BIOLOGICO,108331
2, 2023/2024,SOJA,VENTURINI,"463,033908826382",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,FUNGICIDAS,108332
2, 2023/2024,SOJA,VENTURINI,"292,874878758487",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,HERBICIDAS,108333
2, 2023/2024,SOJA,VENTURINI,"35,8490785645005",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,INOCULANTES,108334
2, 2023/2024,SOJA,VENTURINI,"310,883006789525",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,INSETICIDAS / ACARICIDAS,108335
2, 2023/2024,SOJA,VENTURINI,"97,3982929194956",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,FERTILIZANTES,FERTILIZANTES FOLIARES,108336
2, 2024/2025,SOJA,DONA IRILDE II,"158,026237085322",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,FERTILIZANTES,FERTILIZANTES FOLIARES,108382
2, 2024/2025,SOJA,DONA IRILDE II,"1009,02490250365",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,FERTILIZANTES,FERTILIZANTES GRANULADOS,108383
2, 2024/2025,SOJA,DONA IRILDE II,"693,672084141835",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,SEMENTES E MUDAS,SEMENTES DE SOJA,108384
2, 2024/2025,SOJA,DONA IRILDE III,"181,339553496868",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,CORRETIVOS,CORRETIVOS,108385
2, 2024/2025,SOJA,DONA IRILDE III,"8,61080863586417",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,ADJUVANTES,108386
2, 2024/2025,SOJA,DONA IRILDE III,"72,9753363228699",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,CONTROLE BIOLOGICO,108387
2, 2024/2025,SOJA,DONA IRILDE III,"318,540892570155",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,FUNGICIDAS,108388
2, 2024/2025,SOJA,DONA IRILDE III,"194,333500441081",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,HERBICIDAS,108389
2, 2024/2025,SOJA,DONA IRILDE III,"26,4692417888741",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,INOCULANTES,108390
2, 2024/2025,SOJA,DONA IRILDE III,"243,476986743911",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,INSETICIDAS / ACARICIDAS,108391
2, 2024/2025,SOJA,DONA IRILDE III,"135,024024813315",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,FERTILIZANTES,FERTILIZANTES FOLIARES,108392
2, 2024/2025,SOJA,DONA IRILDE III,"1251,64254242152",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,FERTILIZANTES,FERTILIZANTES GRANULADOS,108393
2, 2024/2025,SOJA,DONA IRILDE III,"660,217121076233",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,SEMENTES E MUDAS,SEMENTES DE SOJA,108394
2, 2024/2025,SOJA,JEQUITIBA,"363,239426814936",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,CORRETIVOS,CORRETIVOS,108395
2, 2024/2025,SOJA,JEQUITIBA,"4,03811574264069",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,ADJUVANTES,108396
2, 2024/2025,SOJA,JEQUITIBA,"86,8524989563989",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,CONTROLE BIOLOGICO,108397
2, 2024/2025,SOJA,JEQUITIBA,"418,684439490998",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,FUNGICIDAS,108398
2, 2024/2025,SOJA,JEQUITIBA,"166,423721903597",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,HERBICIDAS,108399
2, 2024/2025,SOJA,JEQUITIBA,"36,8933423554191",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,INOCULANTES,108400
2, 2024/2025,SOJA,JEQUITIBA,"104,920442230347",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,INSETICIDAS / ACARICIDAS,108401
2, 2024/2025,SOJA,JEQUITIBA,"150,571901453541",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,FERTILIZANTES,FERTILIZANTES FOLIARES,108402
2, 2024/2025,SOJA,JEQUITIBA,"2058,09289264521",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,FERTILIZANTES,FERTILIZANTES GRANULADOS,108403
2, 2024/2025,SOJA,JEQUITIBA,"572,826694845923",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,SEMENTES E MUDAS,SEMENTES DE SOJA,108404
2, 2024/2025,SOJA,JULIANDRE/SAO LUCAS,"169,350173887703",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,CORRETIVOS,CORRETIVOS,108405
2, 2024/2025,SOJA,JULIANDRE/SAO LUCAS,"13,777592558",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,ADJUVANTES,108406
2, 2024/2025,SOJA,JULIANDRE/SAO LUCAS,"91,4060017652251",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,CONTROLE BIOLOGICO,108407
2, 2024/2025,SOJA,JULIANDRE/SAO LUCAS,"447,722224770442",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,FUNGICIDAS,108408
2, 2024/2025,SOJA,JULIANDRE/SAO LUCAS,"230,45209389246",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,HERBICIDAS,108409
2, 2024/2025,SOJA,JULIANDRE/SAO LUCAS,"29,6837189475442",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,INOCULANTES,108410
2, 2024/2025,SOJA,JULIANDRE/SAO LUCAS,"218,286306725295",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,INSETICIDAS / ACARICIDAS,108411
2, 2024/2025,SOJA,JULIANDRE/SAO LUCAS,"128,508658408662",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,FERTILIZANTES,FERTILIZANTES FOLIARES,108412
2, 2024/2025,SOJA,JULIANDRE/SAO LUCAS,"985,456251635085",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,FERTILIZANTES,FERTILIZANTES GRANULADOS,108413
2, 2024/2025,SOJA,JULIANDRE/SAO LUCAS,"739,805825242718",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,SEMENTES E MUDAS,SEMENTES DE SOJA,108414
2, 2024/2025,SOJA,NOSSA SENHORA DO ROSARIO DE FATIMA,"120,746333652953",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,CORRETIVOS,CORRETIVOS,108415
2, 2024/2025,SOJA,NOSSA SENHORA DO ROSARIO DE FATIMA,"13,1883031877357",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,ADJUVANTES,108416
2, 2024/2025,SOJA,NOSSA SENHORA DO ROSARIO DE FATIMA,"77,9348834796316",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,CONTROLE BIOLOGICO,108417
2, 2024/2025,SOJA,NOSSA SENHORA DO ROSARIO DE FATIMA,"441,58534206613",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,FUNGICIDAS,108418
2, 2024/2025,SOJA,NOSSA SENHORA DO ROSARIO DE FATIMA,"235,303165813213",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,HERBICIDAS,108419
2, 2024/2025,SOJA,NOSSA SENHORA DO ROSARIO DE FATIMA,"28,5857706747935",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,INOCULANTES,108420
2, 2024/2025,SOJA,NOSSA SENHORA DO ROSARIO DE FATIMA,"214,56532708742",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,INSETICIDAS / ACARICIDAS,108421
2, 2024/2025,SOJA,NOSSA SENHORA DO ROSARIO DE FATIMA,"4,67611470653872",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,REGULADORES DE CRESCIMENTO,108422
2, 2024/2025,SOJA,NOSSA SENHORA DO ROSARIO DE FATIMA,"132,339276115216",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,FERTILIZANTES,FERTILIZANTES FOLIARES,108423
2, 2024/2025,SOJA,NOSSA SENHORA DO ROSARIO DE FATIMA,"1182,38769037581",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,FERTILIZANTES,FERTILIZANTES GRANULADOS,108424
2, 2024/2025,SOJA,NOSSA SENHORA DO ROSARIO DE FATIMA,"671,084969872796",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,SEMENTES E MUDAS,SEMENTES DE SOJA,108425
2, 2024/2025,SOJA,SANTA CARMEM,"159,212854519391",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,CORRETIVOS,CORRETIVOS,108426
2, 2024/2025,SOJA,SANTA CARMEM,"9,17162348142818",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,ADJUVANTES,108427
2, 2024/2025,SOJA,SANTA CARMEM,"72,6002497324295",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,CONTROLE BIOLOGICO,108428
2, 2024/2025,SOJA,SANTA CARMEM,"437,870976342583",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,FUNGICIDAS,108429
2, 2024/2025,SOJA,SANTA CARMEM,"223,65546204104",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,HERBICIDAS,108430
2, 2024/2025,SOJA,SANTA CARMEM,"23,7087572774344",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,INOCULANTES,108431
2, 2024/2025,SOJA,SANTA CARMEM,"143,093559804284",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,INSETICIDAS / ACARICIDAS,108432
2, 2024/2025,SOJA,SANTA CARMEM,"113,814527371458",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,FERTILIZANTES,FERTILIZANTES FOLIARES,108433
2, 2024/2025,SOJA,SANTA CARMEM,"1123,04398543379",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,FERTILIZANTES,FERTILIZANTES GRANULADOS,108434
2, 2024/2025,SOJA,SANTA CARMEM,"655,690367463432",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,SEMENTES E MUDAS,SEMENTES DE SOJA,108435
2, 2024/2025,SOJA,VENTURINI,"109,802455893852",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,CORRETIVOS,CORRETIVOS,108436
2, 2024/2025,SOJA,VENTURINI,"10,7662053016355",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,ADJUVANTES,108437
2, 2024/2025,SOJA,VENTURINI,"77,0126091173618",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,CONTROLE BIOLOGICO,108438
2, 2024/2025,SOJA,VENTURINI,"455,93551836042",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,FUNGICIDAS,108439
2, 2024/2025,SOJA,VENTURINI,"182,422716141389",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,HERBICIDAS,108440
2, 2024/2025,SOJA,VENTURINI,"31,9376648229219",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,INOCULANTES,108441
2, 2024/2025,SOJA,VENTURINI,"141,934212106088",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,DEFENSIVOS,INSETICIDAS / ACARICIDAS,108442
2, 2024/2025,SOJA,VENTURINI,"134,477206418902",1 CUSTO DE PRODUCAO,1 CUSTO AGRONOMICO,FERTILIZANTES,FERTILIZANTES FOLIARES,108443
2, 2023/2024,SOJA,DONA IRILDE I,"751,319789902591",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO DE MANUTENCAO,PECAS E SERVICOS,108457
2, 2023/2024,SOJA,DONA IRILDE II,"716,990638921909",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO DE MANUTENCAO,PECAS E SERVICOS,108458
2, 2023/2024,SOJA,DONA IRILDE III,"776,878043133803",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO DE MANUTENCAO,PECAS E SERVICOS,108459
2, 2023/2024,SOJA,JULIANDRE/SAO LUCAS,"532,331335154666",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO DE MANUTENCAO,PECAS E SERVICOS,108460
2, 2023/2024,SOJA,NOSSA SENHORA DO ROSARIO DE FATIMA,"543,17602290426",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO DE MANUTENCAO,PECAS E SERVICOS,108461
2, 2023/2024,SOJA,SANTA CARMEM,"731,300645736711",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO DE MANUTENCAO,PECAS E SERVICOS,108462
2, 2023/2024,SOJA,VENTURINI,"514,705582929195",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO DE MANUTENCAO,PECAS E SERVICOS,108463
2, 2024/2025,SOJA,DONA IRILDE I,"254,530345451659",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO DE MANUTENCAO,PECAS E SERVICOS,108478
2, 2024/2025,SOJA,DONA IRILDE II,"238,495466623821",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO DE MANUTENCAO,PECAS E SERVICOS,108479
2, 2024/2025,SOJA,DONA IRILDE III,"202,926101345291",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO DE MANUTENCAO,PECAS E SERVICOS,108480
2, 2024/2025,SOJA,JEQUITIBA,"371,84037687483",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO DE MANUTENCAO,PECAS E SERVICOS,108481
2, 2024/2025,SOJA,JULIANDRE/SAO LUCAS,"219,648210061783",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO DE MANUTENCAO,PECAS E SERVICOS,108482
2, 2024/2025,SOJA,NOSSA SENHORA DO ROSARIO DE FATIMA,"223,081",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO DE MANUTENCAO,PECAS E SERVICOS,108483
2, 2024/2025,SOJA,SANTA CARMEM,"205,818015221786",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO DE MANUTENCAO,PECAS E SERVICOS,108484
2, 2024/2025,SOJA,VENTURINI,"205,816417070805",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO DE MANUTENCAO,PECAS E SERVICOS,108485
2, 2023/2024,SOJA,DONA IRILDE I,"72,8574883809766",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO DE MANUTENCAO,AVIACAO AGRICOLA,108486
2, 2023/2024,SOJA,DONA IRILDE II,"51,6595616091367",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO DE MANUTENCAO,AVIACAO AGRICOLA,108487
2, 2023/2024,SOJA,DONA IRILDE III,"55,7111654929577",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO DE MANUTENCAO,AVIACAO AGRICOLA,108488
2, 2023/2024,SOJA,NOSSA SENHORA DO ROSARIO DE FATIMA,"83,2665103069171",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO DE MANUTENCAO,AVIACAO AGRICOLA,108489
2, 2023/2024,SOJA,SANTA CARMEM,"63,8040016648829",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO DE MANUTENCAO,AVIACAO AGRICOLA,108490
2, 2023/2024,SOJA,VENTURINI,"41,7845586808923",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO DE MANUTENCAO,AVIACAO AGRICOLA,108491
2, 2024/2025,SOJA,DONA IRILDE I,"57,4940206381965",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO DE MANUTENCAO,AVIACAO AGRICOLA,108495
2, 2024/2025,SOJA,DONA IRILDE II,"46,3562408078012",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO DE MANUTENCAO,AVIACAO AGRICOLA,108496
2, 2024/2025,SOJA,DONA IRILDE III,"69,6784726457399",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO DE MANUTENCAO,AVIACAO AGRICOLA,108497
2, 2024/2025,SOJA,JEQUITIBA,"57,7864746955345",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO DE MANUTENCAO,AVIACAO AGRICOLA,108498
2, 2024/2025,SOJA,NOSSA SENHORA DO ROSARIO DE FATIMA,"65,5853971598717",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO DE MANUTENCAO,AVIACAO AGRICOLA,108499
2, 2024/2025,SOJA,SANTA CARMEM,"61,8081567368296",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO DE MANUTENCAO,AVIACAO AGRICOLA,108500
2, 2023/2024,SOJA,DONA IRILDE I,"1,99262335264532",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO DE MANUTENCAO,PECAS/ MANU. ESCRITORIO,108514
2, 2023/2024,SOJA,DONA IRILDE II,"1,99262201286509",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO DE MANUTENCAO,PECAS/ MANU. ESCRITORIO,108515
2, 2023/2024,SOJA,DONA IRILDE III,"1,99262323943662",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO DE MANUTENCAO,PECAS/ MANU. ESCRITORIO,108516
2, 2023/2024,SOJA,JULIANDRE/SAO LUCAS,"1,99262183837138",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO DE MANUTENCAO,PECAS/ MANU. ESCRITORIO,108517
2, 2023/2024,SOJA,NOSSA SENHORA DO ROSARIO DE FATIMA,"1,99262299587723",1 CUSTO DE PRODUCAO,2 CUSTO OPERACIONAL,CUSTO DE MANUTENCAO,PECAS/ MANU. ESCRITORIO,108518
